ID,address,city,ABBRV,state,lon,lat,name,postalCode(3)
3599,37 Medical Plaza Ln,Whitesburg,KY,Kentucky,-82.84238,37.121975,Wendy's,41858
3581,3120 James Sanders Blvd,Paducah,KY,Kentucky,-88.683966,37.079123,Taco Bell,42001
3582,5139 Hinkleville Rd,Paducah,KY,Kentucky,-88.68939,37.07607,Wendy's,42001
3761,2935 James Sanders Blvd,Paducah,KY,Kentucky,-88.68415,37.07622,Arby's,42001
3651,25 Commerce Blvd,Benton,KY,Kentucky,-88.353444,36.864683,McDonald's,42025
3652,312 W 5th St,Benton,KY,Kentucky,-88.360393,36.86716,Wendy's,42025
3826,329 Main St,Benton,KY,Kentucky,-88.35001,36.86645,Sonic Drive-In,42025
3851,61 Us Highway 68 W,Benton,KY,Kentucky,-88.345066,36.926121,Hardee's,42025
3790,82 US Highway 62 W,Eddyville,KY,Kentucky,-88.08873,37.08645,McDonald's,42038
3897,1101 W Highland Dr,Fulton,KY,Kentucky,-88.89085,36.5122,Pizza Hut,42041
3607,129 N Main St,Marion,KY,Kentucky,-88.081265,37.333349,McDonald's,42064
3854,914 Paducah Rd,Mayfield,KY,Kentucky,-88.64036,36.756155,Dairy Queen,42066
3883,1016 Paris Rd,Mayfield,KY,Kentucky,-88.631649,36.729789,Taco John's,42066
3633,1111 Chestnut St,Murray,KY,Kentucky,-88.3138,36.6171,Wendy's,42071
3634,402 N 12th St,Murray,KY,Kentucky,-88.31458,36.61574,Taco Bell,42071
3635,107 N 12th St,Murray,KY,Kentucky,-88.31556,36.61142,McDonald's,42071
3638,818 N 12th St,Murray,KY,Kentucky,-88.3146,36.6259,Culver's,42071
3711,2430 Nashville Rd,Bowling Green,KY,Kentucky,-86.46885,36.9601,Dairy Queen,42101
3764,543 Hennessy Way,Bowling Green,KY,Kentucky,-86.3745,37.0075,Wendy's,42101
3765,624 US 31 W Byp,Bowling Green,KY,Kentucky,-86.42815,36.98969,Wendy's,42101
3769,3039 Scottsville Rd,Bowling Green,KY,Kentucky,-86.422309,36.943619,White Castle,42101
3780,2460 Nashville Rd,Bowling Green,KY,Kentucky,-86.47009,36.95947,Taco Bell,42101
3798,1818 Russellville Rd,Bowling Green,KY,Kentucky,-86.46616,36.98097,Arby's,42101
3831,640 US 31W Byp,Bowling Green,KY,Kentucky,-86.455894,37.007874,Rally's,42101
3832,3521 Dahlia Way,Bowling Green,KY,Kentucky,-86.38837,37.01124,Subway,42101
3834,1901 Russellville Rd,Bowling Green,KY,Kentucky,-86.46848,36.97928,Rally's,42101
3865,3020 Scottsville Rd,Bowling Green,KY,Kentucky,-86.421995,36.943994,Burger King,42104
3840,901 Sanders St,Cave City,KY,Kentucky,-85.97104,37.13447,McDonalds,42127
3855,847 S Main St,Franklin,KY,Kentucky,-86.575866,36.708451,Taco Bell,42134
3574,101 Smith Rd,Glasgow,KY,Kentucky,-85.92208,37.0082,McDonald's,42141
3639,200 N. Loop Roger Wells Blvd.,Glasgow,KY,Kentucky,-85.9283,37.0001,SONIC Drive In,42141
3640,924 W Main St,Glasgow,KY,Kentucky,-85.924763,37.001075,White Castle,42141
3641,104 Wall St,Glasgow,KY,Kentucky,-85.923449,37.007466,Wendy's,42141
3642,800 W Cherry St,Glasgow,KY,Kentucky,-85.921371,37.008558,Arby's,42141
3643,732 E Main St,Glasgow,KY,Kentucky,-85.8987,36.9879,Hardee's,42141
3763,124 Rogers Rd,Glasgow,KY,Kentucky,-85.927007,37.002436,Burger King,42141
3782,380 N L Rogers Wells Blvd,Glasgow,KY,Kentucky,-85.92443,37.00729,Taco Bell,42141
3839,2345 Happy Valley Rd,Glasgow,KY,Kentucky,-85.93744,37.02118,McDonald's,42141
3735,350 Old Gallatin Rd,Scottsville,KY,Kentucky,-86.19144,36.75084,SONIC Drive In,42164
3739,359 Old Gallatin Rd,Scottsville,KY,Kentucky,-86.19313,36.75114,McDonald's,42164
3596,508 N Main St,Tompkinsville,KY,Kentucky,-85.68955,36.70318,McDonald's,42167
3884,124 Sugar Maple Dr,Auburn,KY,Kentucky,-86.71061,36.869946,Subway,42206
3718,3001 Bastogne Avenue,Fort Campbell,KY,Kentucky,-87.453749,36.647671,Taco Bell,42223
3871,Aafes Fort Campbell,Fort Campbell,KY,Kentucky,-87.47739,36.66345,Burger King,42223
3864,2717 Fort Campbell Blvd,Hopkinsville,KY,Kentucky,-87.4828,36.84089,Quiznos,42240
3868,2923 FT CAMPBELL BLVD,Hopkinsville,KY,Kentucky,-87.47849286,36.83747643,Waffle House,42240
3874,204 Segler Dr,Oak Grove,KY,Kentucky,-87.442116,36.668903,Quiznos,42262
3576,4800 Frederica St,Owensboro,KY,Kentucky,-87.123894,37.723743,McDonald's,42301
3583,2750 Frederica St,Owensboro,KY,Kentucky,-87.11394,37.74894,McDonalds,42301
3584,4614 Frederica St,Owensboro,KY,Kentucky,-87.124052,37.725335,Arby's,42301
3619,4545 Frederica St,Owensboro,KY,Kentucky,-87.123,37.7263,Wendy's,42301
3620,1715 Frederica St,Owensboro,KY,Kentucky,-87.1119,37.7588,Dairy Queen,42301
3715,2944 W Parrish Ave,Owensboro,KY,Kentucky,-87.149467,37.756923,Burger King,42301
3700,3401 Villa Point,Owensboro,KY,Kentucky,-87.056178,37.751755,Arby's,42303
3617,1860 N Main St,Beaver Dam,KY,Kentucky,-86.878319,37.416303,McDonald's,42320
3618,1306 N Main St,Beaver Dam,KY,Kentucky,-86.8803,37.4193,KFC,42320
3830,1110 N Main St,Beaver Dam,KY,Kentucky,-86.87827,37.41589,Taco Bell,42320
3706,637 South 2nd Street,Central City,KY,Kentucky,-87.115246,37.28559,Arby's,42330
3786,900 N Main St,Greenville,KY,Kentucky,-87.16726,37.22813,McDonald's,42345
3893,197 Madison Square Dr,Madisonville,KY,Kentucky,-87.479,37.3218,KFC,42431
3610,809 Us Highway 60 E,Morganfield,KY,Kentucky,-87.9044,37.6894,Subway,42437
3611,322 N Morgan St,Morganfield,KY,Kentucky,-87.91363,37.68742,McDonald's,42437
3882,370 US Highway 62 W,Princeton,KY,Kentucky,-87.902473,37.111751,Hardee's,42445
3575,131 S Highway 27,Somerset,KY,Kentucky,-84.61883,37.09224,McDonald's,42501
3664,5449 S Highway 27,Somerset,KY,Kentucky,-84.62787,37.018665,Wendy's,42501
3665,205 N Main St,Somerset,KY,Kentucky,84.605649,37.094848,Dairy Queen,42501
3666,4470 S Highway 27,Somerset,KY,Kentucky,-84.62643,37.030687,Arby's,42501
3667,475 S Highway 27,Somerset,KY,Kentucky,-84.61675,37.087513,Dairy Queen,42501
3701,2561 S. Highway 27,Somerset,KY,Kentucky,-84.6325,37.1449,Steak 'n Shake,42501
3704,157 S Highway 27,Somerset,KY,Kentucky,-84.6267,37.049,Wendy's,42501
3604,735 NW Wilkinson Blvd,Liberty,KY,Kentucky,-84.925,37.3239,McDonald's,42539
3615,801 N Cross St,Albany,KY,Kentucky,-85.13571,36.6965,McDonald's,42602
3616,699 N Cross St,Albany,KY,Kentucky,-85.135236,36.695316,Burger King,42602
3648,256 Steve Dr,Russell Springs,KY,Kentucky,-85.06993,37.06327,Wendy's,42642
3847,1376 N Hwy 27,Whitley City,KY,Kentucky,-84.472242,36.742193,Arby's,42653
3858,1034 Executive Dr,Elizabethtown,KY,Kentucky,-85.83228,37.710868,Ryan's,42701
3896,1807 N Dixie Ave,Elizabethtown,KY,Kentucky,-85.88656425,37.73525648,Penn Station East Coast Subs,42701
3859,399 Campbellsville By Pass Rd,Campbellsville,KY,Kentucky,-85.36510175,37.34267533,Burger King,42718
3660,899 Jamestown Road,Columbia,KY,Kentucky,-85.303582,37.092814,Taco Bell,42728
3661,1002 Jamestown St,Columbia,KY,Kentucky,-85.303829,37.092885,Wendy's,42728
3662,940 Jamestown St,Columbia,KY,Kentucky,-85.30371,37.09317,Domino's Pizza,42728
3787,980 Jamestown St,Columbia,KY,Kentucky,-85.303694,37.093135,McDonald's,42728
3888,626 S Main St,Leitchfield,KY,Kentucky,-86.2934,37.469,KFC,42754
6811,279 S Sandusky St,Delaware,OH,Ohio,-83.067971,40.289973,McDonald's,43015
6958,1167 Columbus Pike,Delaware,OH,Ohio,-83.070246,40.273274,Taco Bell,43015
7072,297 S Sandusky St,Delaware,OH,Ohio,-83.068249,40.289333,McDonald's,43015
7069,100 Integrity Dr,Hebron,OH,Ohio,-82.48706,39.9689,McDonald's,43025
6868,4280 Cemetery Rd,Hilliard,OH,Ohio,-83.13087,40.03264,McDonald's,43026
6992,4245 Cemetery Rd,Hilliard,OH,Ohio,-83.12995,40.03261,Wendy's,43026
7075,4652 Cemetery Rd,Hilliard,OH,Ohio,-83.141362,40.031989,Taco Bell,43026
6943,625 W Coshocton St,Johnstown,OH,Ohio,-82.70082,40.14715,McDonald's,43031
7051,8641 Columbus Pike,Lewis Center,OH,Ohio,-83.019806,40.164597,Charley's Grilled Subs,43035
7084,9037 Owenfield Dr,Lewis Center,OH,Ohio,-83.01987,40.15956,Wendy's,43035
6569,401 Colemans Xing,Marysville,OH,Ohio,-83.34849,40.233753,Jimmy John's,43040
7022,1600 Coshocton Ave,Mount Vernon,OH,Ohio,-82.44164228,40.40199342,Dq Grill & Chill,43050
7036,1015 Coshocton Ave,Mount Vernon,OH,Ohio,-82.452076,40.401344,Taco Bell,43050
7071,5175 New Albany Rd,New Albany,OH,Ohio,-82.8237,40.0889,Burger King,43054
6962,21 S 3rd St,Newark,OH,Ohio,-82.402302,40.057139,McDonald's,43055
7023,1351 N 21st St.,Newark,OH,Ohio,-82.42830247,40.08426461,McDonalds,43055
6990,695 S 30th St,Heath,OH,Ohio,-82.44324,40.03311,SONIC Drive In,43056
7049,540 Hebron Rd,Heath,OH,Ohio,-82.429341,40.037506,Arby's,43056
6966,200 S Jefferson Ave,Plain City,OH,Ohio,-83.27885,40.10975,McDonalds,43064
7053,4087 Powell Rd,Powell,OH,Ohio,-83.095449,40.158031,Arby's,43065
6967,6949 E Main St,Reynoldsburg,OH,Ohio,-82.812311,39.95479,Arby's,43068
6763,85 N Miller Drive,Sunbury,OH,Ohio,-82.8681,40.2485,McDonald's,43074
6878,7768 U. S. Route 36,Sunbury,OH,Ohio,-82.92294,40.26573,Burger King,43074
7031,7352 E State Route 37,Sunbury,OH,Ohio,-82.92983,40.26573,McDonalds,43074
6970,1944 Stringtown Rd,Grove City,OH,Ohio,-83.05483,39.87876,Raising Cane's,43123
7061,1620 Stringtown Rd,Grove City,OH,Ohio,-83.046326,39.878765,White Castle,43123
6985,775 US Highway 42 NE,London,OH,Ohio,-83.38084,39.95008,Taco Bell,43140
7025,1810 Winderly Ln,Pickerington,OH,Ohio,-82.79,39.9298,KFC,43147
6549,530 Clinton Ave,Washington Court House,OH,Ohio,-83.44526,39.53255,Wendy's,43160
6723,1401 Leesburg Ave,Washington Court House,OH,Ohio,-83.45208,39.52833,McDonald's,43160
6724,1840 Columbus Ave,Washington Court House,OH,Ohio,-83.4221,39.55205,Arby's,43160
6725,280 S Elm St,Washington Court House,OH,Ohio,-83.426653,39.544901,McDonald's,43160
6873,501 S Elm St,Washington Court House,OH,Ohio,-83.42666,39.5427,Rancher's Roast Beef Inc.,43160
6892,1295 Columbus Ave,Washington Court House,OH,Ohio,-83.427235,39.546232,Taco Bell,43160
6865,2865 Olentangy River Rd,Columbus,OH,Ohio,-83.024356,40.019526,McDonald's,43202
6716,901 N Wilson Rd,Columbus,OH,Ohio,-83.099081,39.972307,McDonald's,43204
6842,3600 Interchange Rd,Columbus,OH,Ohio,-83.09965,39.973114,Wendy's,43204
6895,200 N Wilson Rd,Columbus,OH,Ohio,-83.092816,39.958945,Taco Bell,43204
6903,3055 Sullivant Ave,Columbus,OH,Ohio,-83.0804,39.9432,Wendy's,43204
6982,3554 S High St,Columbus,OH,Ohio,-82.997378,39.888518,McDonald's,43207
7077,2741 E Main St,Columbus,OH,Ohio,-82.92538,39.95654,Boston Market,43209
6739,817 W 5th Ave,Columbus,OH,Ohio,-83.02792,39.98745,Burger King,43212
7035,549 S Yearling Rd,Columbus,OH,Ohio,-82.88604,39.96292,Dairy Queen,43213
7089,3592 N High St,Columbus,OH,Ohio,-83.01643,40.03541,Wendy's,43214
7065,4018 Morse Xing,Columbus,OH,Ohio,-82.91903173,40.05199099,Jimmy John's,43219
6957,1340 W Mound St,Columbus,OH,Ohio,-83.03419,39.94646,Rally's,43223
6939,2225 Dublin Granville Rd,Columbus,OH,Ohio,-82.957763,40.085692,Taco Bell,43229
7015,1491 E Dublin Granville Rd,Columbus,OH,Ohio,-82.97755,40.08632,Penn Station East Coast Subs,43229
7046,2126 Morse Rd,Columbus,OH,Ohio,-82.9632,40.06049,Wendy's,43229
7057,3751 S. Hamilton Rd.,Columbus,OH,Ohio,-82.88282855,39.89802376,White Castle,43232
6999,6618 Sawmill Rd,Columbus,OH,Ohio,-83.09053,40.10272,Jimmy John's,43235
7018,6410 Sawmill Rd,Columbus,OH,Ohio,-83.0903,40.0981,Raising Cane's,43235
7026,8719 Sancus Blvd,Columbus,OH,Ohio,-82.99206,40.14214,Penn Station East Coast Subs,43240
7037,1165 Mount Vernon Ave,Marion,OH,Ohio,-83.098427,40.580878,Wendy's,43302
6874,1726 S Main St,Bellefontaine,OH,Ohio,-83.76212,40.33383,Arby's,43311
6887,2079 S Main St,Bellefontaine,OH,Ohio,-83.761371,40.330809,Taco Bell,43311
7088,1295 S Vance St,Carey,OH,Ohio,-83.39548,40.94232,McDonald's,43316
6781,1215 East Columbus Street,Kenton,OH,Ohio,-83.583194,40.655395,Arby's,43326
6756,2014 State Route 53,Fremont,OH,Ohio,-83.118,41.3735,McDonalds,43420
7019,2014 N State Route 53,Fremont,OH,Ohio,-83.11778,41.3735,McDonalds,43420
7063,1436 Oak Harbor Rd,Fremont,OH,Ohio,-83.135077,41.365293,Wendy's,43420
6673,1715 E Perry St,Port Clinton,OH,Ohio,-82.919693,41.514455,Burger King,43452
6856,213 Bayview Ave,Put In Bay,OH,Ohio,-82.81519,41.6541,Dairy Isle,43456
6959,1400 S Main St,Bryan,OH,Ohio,-84.55106,41.45823,Arby's,43506
7080,6555 Airport Hwy,Holland,OH,Ohio,-83.69835,41.61157,McDonald's,43528
6672,713 Conant St,Maumee,OH,Ohio,-83.655606,41.565984,Burger King,43537
6964,2296 Scott Rd,Napoleon,OH,Ohio,-84.13135574,41.40632958,Burger King,43545
7064,26530 Baker Rd,Perrysburg,OH,Ohio,-83.46655,41.537487,Arby's,43551
7073,5810 Alexis Rd,Sylvania,OH,Ohio,-83.68266,41.71589,McDonald's,43560
7045,1462 N Shoop Ave,Wauseon,OH,Ohio,-84.13448,41.568499,Taco Bell,43567
6788,802 Front St,Toledo,OH,Ohio,-83.521447,41.649641,Burger King,43605
6971,708 Front St,Toledo,OH,Ohio,-83.52179,41.64939,Taco Bell,43605
7058,90 Main St,Toledo,OH,Ohio,-83.52379,41.648817,McDonald's,43605
6719,3808 Secor Road,Toledo,OH,Ohio,-83.6226,41.6882,Boston Market,43606
6974,3509 Airport Hwy,Toledo,OH,Ohio,-83.62615205,41.62390888,Rallys,43609
7076,1528 Broadway St,Toledo,OH,Ohio,-83.55671,41.63165,SUBWAY,43609
7014,3360 Glendale Ave,Toledo,OH,Ohio,-83.622458,41.612375,Wendy's,43614
6674,5 S Reynolds Rd,Toledo,OH,Ohio,-83.663635,41.638237,Church's Chicken,43615
6789,33 S Reynolds Rd,Toledo,OH,Ohio,-83.664541,41.638175,Burger King,43615
7079,834 S Wheeling St,Oregon,OH,Ohio,-83.4866,41.6355,Your Healthy Habit,43616
7068,7159 W Central Ave,Toledo,OH,Ohio,-83.71479,41.67328,McDonald's,43617
6646,2145 June Pkwy,Zanesville,OH,Ohio,-82.01575,39.9095,Taco Bell,43701
6647,3330 Maple Ave,Zanesville,OH,Ohio,-82.019181,39.98279,Arby's,43701
6648,2605 West Pike,Zanesville,OH,Ohio,-82.04897,39.95014,McDonald's,43701
6649,2840 Maysville Pike,Zanesville,OH,Ohio,-82.043019,39.893224,Arby's,43701
6677,2027 Maysville Ave,Zanesville,OH,Ohio,-82.01626,39.91097,Wendy's,43701
6678,3111 Maple Ave,Zanesville,OH,Ohio,-82.01708,39.97899,Wendy's,43701
6681,2565 Maple Ave,Zanesville,OH,Ohio,-82.0104,39.97013,Burger King,43701
6790,2739 Maple Ave,Zanesville,OH,Ohio,-82.01162,39.97244,McDonald's,43701
6791,2160 Maple Ave,Zanesville,OH,Ohio,-82.0096,39.9645,KFC,43701
6857,2454 Maple Ave,Zanesville,OH,Ohio,-82.00946,39.96838,Taco Bell,43701
6917,1167 Brandywine Blvd,Zanesville,OH,Ohio,-82.02189,39.98536,Jimmy John's,43701
7059,61550 Southgate Rd,Cambridge,OH,Ohio,-81.574721,39.994431,Taco Bell,43725
7028,23711 Airport Rd,Coshocton,OH,Ohio,-81.848438,40.296654,Burger King,43812
7011,Amposta 30,Stone Creek,OH,Ohio,1.149741,41.071628,Burger King Salou,43840
6759,300 28th St,Bellaire,OH,Ohio,-80.74575,40.01148,McDonald's,43906
7066,2544 Belmont St,Bellaire,OH,Ohio,-80.745028,40.009957,Burger King,43906
7029,636 Lincoln Ave,Cadiz,OH,Ohio,-80.99969,40.2834,Wendy's,43907
6952,300 Hanover St,Martins Ferry,OH,Ohio,-80.722776,40.095808,McDonald's,43935
7006,876 Main St,Steubenville,OH,Ohio,-80.70522,40.37407,Burger King,43953
6626,7998 Leavitt Rd,Amherst,OH,Ohio,-82.2102,41.3836,Great Steak,44001
6743,46402 Middle Ridge Rd,Amherst,OH,Ohio,-82.223,41.379787,Burger King,44001
6750,500 Leavitt Rd,Amherst,OH,Ohio,-82.2101,41.4119,McDonald's,44001
6834,919 N Leavitt Rd,Amherst,OH,Ohio,-82.208865,41.416894,Mr. Hero,44001
6794,1057 W Prospect Rd,Ashtabula,OH,Ohio,-80.796543,41.863933,Arby's,44004
6844,1040 W Prospect Rd,Ashtabula,OH,Ohio,-80.796,41.8638,Wendy's,44004
6864,918 Lake Ave,Ashtabula,OH,Ohio,-80.805452,41.892225,McDonald's,44004
6869,2424 N Ridge Rd E,Ashtabula,OH,Ohio,-80.8098,41.8576,McDonald's,44004
6919,1226 W Prospect Rd,Ashtabula,OH,Ohio,-80.79902,41.86215,Taco Bell,44004
6651,35925 Detroit Rd Ste 105,Avon,OH,Ohio,-82.018394,41.45876,Jimmy John's,44011
6972,1331 Center Rd,Avon,OH,Ohio,-82.019034,41.470374,Arby's,44011
6561,7 Front St,Berea,OH,Ohio,-81.853273,41.366417,Mr Hero,44017
6579,480 West Bagley Rd,Berea,OH,Ohio,-81.86958,41.372625,Arby's,44017
6570,17638 Chillicothe Rd,Chagrin Falls,OH,Ohio,-81.3402,41.3898,McDonald's,44023
6560,117 West Ave,Elyria,OH,Ohio,-82.1107,41.3668,Taco Bell,44035
6575,711 Cleveland St,Elyria,OH,Ohio,-82.07708,41.37719,Rally's,44035
6749,616 Broad St,Elyria,OH,Ohio,-82.110575,41.367763,Burger King,44035
6810,390 Chestnut Commons Dr,Elyria,OH,Ohio,-82.0674,41.34579,Burger King,44035
6995,1508 W River Rd,Elyria,OH,Ohio,-82.10686629,41.39426379,Burger King,44035
6960,1807 S Broadway,Geneva,OH,Ohio,-80.947395,41.772713,McDonald's,44041
7048,65 S Chestnut St,Jefferson,OH,Ohio,-80.769627,41.737044,Hardee's,44047
6752,550 N Center St,Lagrange,OH,Ohio,-82.119717,41.243676,McDonald's,44050
6950,3451 Colorado Ave,Lorain,OH,Ohio,-82.133108,41.465111,Burger King,44052
6881,2210 Fairless Dr,Lorain,OH,Ohio,-82.119036,41.427232,Burger King,44055
6933,559 River St,Madison,OH,Ohio,-81.04664,41.7617,McDonald's,44057
6563,5985 Andrews Rd,Mentor,OH,Ohio,-81.36118,41.708485,Wendy's,44060
6568,5965 Andrews Rd,Mentor,OH,Ohio,-81.36069,41.70893,Mr. Hero,44060
6744,5725 Heisley Rd,Mentor,OH,Ohio,-81.29964,41.71507,Burger King,44060
6885,8787 Mentor Ave,Mentor,OH,Ohio,-81.325625,41.67367,DQ Grill & Chill / Orange Julius,44060
7033,27322 Lorain Rd,North Olmsted,OH,Ohio,-81.9249,41.4155,McDonald's,44070
6921,2219 Mentor Avenue,Painesville,OH,Ohio,-81.292501,41.684828,Arby's,44077
6571,1718 State Rd,Vermilion,OH,Ohio,-82.36484,41.40352,Taco Bell,44089
6676,4855 Liberty Ave,Vermilion,OH,Ohio,-82.351002,41.424806,Burger King,44089
6836,28711 Euclid Ave,Wickliffe,OH,Ohio,-81.48298,41.600018,McDonald's,44092
6804,36390 Euclid Ave,Willoughby,OH,Ohio,-81.4284,41.62729,McDonald's,44094
6858,36900 Vine St,Willoughby,OH,Ohio,-81.42338,41.642094,Hardee's,44094
6889,4099 Erie St,Willoughby,OH,Ohio,-81.4065,41.64088,Taco Local,44094
6559,31305 Vine St,Eastlake,OH,Ohio,-81.468481,41.642781,Burger King,44095
7041,7020 Carnegie Ave,Cleveland,OH,Ohio,-81.63979,41.50128,Popeyes Louisiana Kitchen,44103
6973,8515 Euclid Ave,Cleveland,OH,Ohio,-81.62745,41.50357,Burger King,44106
7021,15500 Detroit Ave,Lakewood,OH,Ohio,-81.805463,41.485401,Taco Bell,44107
7083,3257 Steelyard Dr,Cleveland,OH,Ohio,-81.68735,41.464733,Penn Station East Coast Subs,44109
7007,13720 Lorain Ave,Cleveland,OH,Ohio,-81.787871,41.456325,Mr Hero,44111
6751,13939 Euclid Ave,Cleveland,OH,Ohio,-81.5858,41.527,Wendy's,44112
6870,18126 Euclid Ave,Cleveland,OH,Ohio,-81.55167,41.55544,Popeye's Louisiana Kitchen,44112
6994,13660 Euclid Ave,Cleveland,OH,Ohio,-81.58726484,41.52477655,Taco Bell,44112
7000,12000 Buckeye Rd,Cleveland,OH,Ohio,-81.59866,41.48054,Wendy's,44120
6813,14101 Cedar Rd,Cleveland,OH,Ohio,-81.532359,41.501359,Burger King,44121
6736,7903 Granger Rd,Cleveland,OH,Ohio,-81.6317,41.4145,Burger King,44125
6812,5185 Turney Rd,Cleveland,OH,Ohio,-81.60833,41.4208,Taco Bell,44125
6838,5251 Turney Rd,Cleveland,OH,Ohio,-81.606844,41.418731,Wendy's,44125
6737,22740 Lorain Rd,Cleveland,OH,Ohio,-81.8725,41.4383,Burger King,44126
6555,4601 Northfield Rd,Cleveland,OH,Ohio,-81.523935,41.433314,Mr Hero,44128
6738,16511 Harvard Ave,Cleveland,OH,Ohio,-81.5645,41.4501,Burger King,44128
6925,4625 Northfield Rd,Cleveland,OH,Ohio,-81.525278,41.432141,Burger King,44128
6554,18000 Bagley Rd,Cleveland,OH,Ohio,-81.826072,41.373042,Burger King,44130
6562,15170 Bagley Rd,Cleveland,OH,Ohio,-81.8051,41.3691,Wendy's,44130
6567,6530 Pearl Rd,Cleveland,OH,Ohio,-81.770546,41.38531,Wendy's,44130
6578,7095 Engle Rd,Cleveland,OH,Ohio,-81.8241,41.373432,Arby's,44130
6650,6421 Pearl Rd,Cleveland,OH,Ohio,-81.7682,41.38607,McDonald's,44130
6814,10780 Brookpark Rd,Cleveland,OH,Ohio,-81.759695,41.419301,Long John Silver's,44130
6564,6815 Royalton Rd,North Royalton,OH,Ohio,-81.735507,41.313693,Mr Hero,44133
7070,1350 W Pleasant Valley Rd,Cleveland,OH,Ohio,-81.68796,41.36248,Boston Market,44134
7090,764 Southpark Ctr,Strongsville,OH,Ohio,-81.82027102,41.30919597,Mcdonald's,44136
6928,4416 Royalton Rd,Brecksville,OH,Ohio,-81.62608,41.316555,Jimmy John's,44141
6983,4918 Memphis Ave,Cleveland,OH,Ohio,-81.720886,41.439957,Mr Hero,44144
6746,4 Warrensville Rd,Bedford,OH,Ohio,-81.53653,41.39332,Burger King,44146
6835,24932 Aurora Rd,Bedford,OH,Ohio,-81.50282,41.41074,Mr Hero,44146
6924,23321 Broadway Ave,Bedford,OH,Ohio,-81.5102,41.3677,McDonald's,44146
7012,3115 Center Rd,Brunswick,OH,Ohio,-81.802743,41.238322,McDonald's,44212
6951,2618 State Rd,Cuyahoga Falls,OH,Ohio,-81.508973,41.144402,Taco Bell,44223
6963,4420 Kent Rd,Stow,OH,Ohio,-81.40272081,41.15542971,Kfc,44224
6945,4223 State Route 43,Kent,OH,Ohio,-81.3471,41.1051,McDonald's,44240
6979,515 E Main St,Kent,OH,Ohio,-81.35064,41.154072,Wendy's,44240
6926,9439 Sr 14,Streetsboro,OH,Ohio,-81.354,41.2421,McDonald's,44241
7024,10637 Main St,Mantua,OH,Ohio,-81.224043,41.283339,McDonald's,44255
6819,4151 Lynn Rd,Ravenna,OH,Ohio,-81.24625,41.11121,Wendy's,44266
6949,2021 E Market St,Akron,OH,Ohio,-81.455031,41.060767,McDonalds,44312
7050,1266 Canton Rd,Akron,OH,Ohio,-81.42773,41.03049,Wendy's,44312
7038,1562 Akron Peninsula Rd,Akron,OH,Ohio,-81.547741,41.136883,Subway,44313
7055,1810 Merriman Rd,Akron,OH,Ohio,-81.554496,41.135107,McDonald's,44313
6911,3750 W Market St Unit F,Akron,OH,Ohio,-81.634,41.1355,Boston Market,44333
6565,2171 Millennium Blvd,Cortland,OH,Ohio,-80.7747,41.2768,McDonald's,44410
6573,3629 State Route 5,Cortland,OH,Ohio,-80.7322,41.31702,Mcdonalds,44410
6754,3629 Ohio 5,Cortland,OH,Ohio,-80.7327,41.3171,Mcdonalds,44410
6755,600 S High St,Cortland,OH,Ohio,-80.7307,41.3201,Burger King,44410
6758,7800 Sr 45,Lisbon,OH,Ohio,-80.7751,40.7878,McDonald's,44432
6809,58 East Broad Street,Newton Falls,OH,Ohio,-80.974449,41.186932,Arby's,44444
6946,428 N Main St,Niles,OH,Ohio,-80.7656,41.1859,McDonald's,44446
7020,5555 Youngstown Warren Rd,Niles,OH,Ohio,-80.75169177,41.21457596,Starbucks,44446
7078,2796 Robbins Ave,Niles,OH,Ohio,-80.719743,41.182118,McDonald's,44446
6757,1892 E State St,Salem,OH,Ohio,-80.83379,40.90108,McDonalds,44460
6753,595 South St,Warren,OH,Ohio,-80.8101,41.2347,McDonald's,44483
7010,8100 E Market St,Warren,OH,Ohio,-80.745419,41.238462,Burger King,44484
7082,4477 Youngstown Rd SE,Warren,OH,Ohio,-80.763974,41.21335,Arby's,44484
6996,Fifth Ave,Youngstown,OH,Ohio,-80.6520434,41.14076707,Mcdonalds,44505
6969,7332 Market St,Youngstown,OH,Ohio,-80.66328349,41.02305849,Jimmy John's,44512
7043,900 Western Reserve Rd,Youngstown,OH,Ohio,-80.6352,40.9884,Mcdonalds,44512
7074,900 E Western Reserve Rd,Youngstown,OH,Ohio,-80.63602,40.98792,McDonald's,44514
6993,2151 Locust St S,Canal Fulton,OH,Ohio,-81.57272,40.88203,McDonald's,44614
6748,718 Canton Rd NW,Carrollton,OH,Ohio,-81.09161,40.58242,McDonald's,44615
6827,519 Canton Rd NW,Carrollton,OH,Ohio,-81.09295,40.58025,Wendy's,44615
6577,718 Boulevard St,Dover,OH,Ohio,-81.455095,40.512781,Taco Bell,44622
6747,1030 N Tuscarawas Ave,Dover,OH,Ohio,-81.489,40.5264,KFC,44622
6931,3384 Davis Rd NW,Dover,OH,Ohio,-81.491579,40.528479,Mcdonalds,44622
7044,310 W Canal St,Malvern,OH,Ohio,81.18815618,40.69121845,Dairy Queen,44644
7047,State Route 21 Navarre Rd,Massillon,OH,Ohio,-81.5176211,40.74818177,Mcdonald's,44646
6796,1111 Lincoln Way East,Massillon,OH,Ohio,-81.5111,40.7994,Arby's,44647
6731,1129 S Washington St,Millersburg,OH,Ohio,-81.9152,40.5406,Dairy Queen,44654
